id_tiempo,dia,mes,anio,estacion
28112069,28,11,2069,Primavera
29112069,29,11,2069,Primavera
30112069,30,11,2069,Primavera
1122069,1,12,2069,Verano
2122069,2,12,2069,Verano
3122069,3,12,2069,Verano
4122069,4,12,2069,Verano
5122069,5,12,2069,Verano
6122069,6,12,2069,Verano
7122069,7,12,2069,Verano
8122069,8,12,2069,Verano
9122069,9,12,2069,Verano
10122069,10,12,2069,Verano
11122069,11,12,2069,Verano
12122069,12,12,2069,Verano
13122069,13,12,2069,Verano
14122069,14,12,2069,Verano
15122069,15,12,2069,Verano
16122069,16,12,2069,Verano
17122069,17,12,2069,Verano
18122069,18,12,2069,Verano
19122069,19,12,2069,Verano
20122069,20,12,2069,Verano
21122069,21,12,2069,Verano
22122069,22,12,2069,Verano
23122069,23,12,2069,Verano
24122069,24,12,2069,Verano
25122069,25,12,2069,Verano
26122069,26,12,2069,Verano
27122069,27,12,2069,Verano
28122069,28,12,2069,Verano
29122069,29,12,2069,Verano
30122069,30,12,2069,Verano
31122069,31,12,2069,Verano
1012070,1,1,2070,Verano
2012070,2,1,2070,Verano
3012070,3,1,2070,Verano
4012070,4,1,2070,Verano
5012070,5,1,2070,Verano
6012070,6,1,2070,Verano
7012070,7,1,2070,Verano
8012070,8,1,2070,Verano
9012070,9,1,2070,Verano
10012070,10,1,2070,Verano
11012070,11,1,2070,Verano
12012070,12,1,2070,Verano
13012070,13,1,2070,Verano
14012070,14,1,2070,Verano
15012070,15,1,2070,Verano
16012070,16,1,2070,Verano
17012070,17,1,2070,Verano
18012070,18,1,2070,Verano
19012070,19,1,2070,Verano
20012070,20,1,2070,Verano
21012070,21,1,2070,Verano
22012070,22,1,2070,Verano
23012070,23,1,2070,Verano
24012070,24,1,2070,Verano
25012070,25,1,2070,Verano
26012070,26,1,2070,Verano
27012070,27,1,2070,Verano
28012070,28,1,2070,Verano
29012070,29,1,2070,Verano
30012070,30,1,2070,Verano
31012070,31,1,2070,Verano
1022070,1,2,2070,Verano
2022070,2,2,2070,Verano
3022070,3,2,2070,Verano
4022070,4,2,2070,Verano
5022070,5,2,2070,Verano
6022070,6,2,2070,Verano
7022070,7,2,2070,Verano
8022070,8,2,2070,Verano
9022070,9,2,2070,Verano
10022070,10,2,2070,Verano
11022070,11,2,2070,Verano
12022070,12,2,2070,Verano
13022070,13,2,2070,Verano
14022070,14,2,2070,Verano
15022070,15,2,2070,Verano
16022070,16,2,2070,Verano
17022070,17,2,2070,Verano
18022070,18,2,2070,Verano
19022070,19,2,2070,Verano
20022070,20,2,2070,Verano
21022070,21,2,2070,Verano
22022070,22,2,2070,Verano
23022070,23,2,2070,Verano
24022070,24,2,2070,Verano
25022070,25,2,2070,Verano
26022070,26,2,2070,Verano
27022070,27,2,2070,Verano
28022070,28,2,2070,Verano
1032070,1,3,2070,Otoño
2032070,2,3,2070,Otoño
3032070,3,3,2070,Otoño
4032070,4,3,2070,Otoño
5032070,5,3,2070,Otoño
6032070,6,3,2070,Otoño
7032070,7,3,2070,Otoño
8032070,8,3,2070,Otoño
9032070,9,3,2070,Otoño
10032070,10,3,2070,Otoño
11032070,11,3,2070,Otoño
12032070,12,3,2070,Otoño
13032070,13,3,2070,Otoño
14032070,14,3,2070,Otoño
15032070,15,3,2070,Otoño
16032070,16,3,2070,Otoño
17032070,17,3,2070,Otoño
18032070,18,3,2070,Otoño
19032070,19,3,2070,Otoño
20032070,20,3,2070,Otoño
21032070,21,3,2070,Otoño
22032070,22,3,2070,Otoño
23032070,23,3,2070,Otoño
24032070,24,3,2070,Otoño
25032070,25,3,2070,Otoño
26032070,26,3,2070,Otoño
27032070,27,3,2070,Otoño
28032070,28,3,2070,Otoño
29032070,29,3,2070,Otoño
30032070,30,3,2070,Otoño
31032070,31,3,2070,Otoño
1042070,1,4,2070,Otoño
2042070,2,4,2070,Otoño
3042070,3,4,2070,Otoño
4042070,4,4,2070,Otoño
5042070,5,4,2070,Otoño
6042070,6,4,2070,Otoño
7042070,7,4,2070,Otoño
8042070,8,4,2070,Otoño
9042070,9,4,2070,Otoño
10042070,10,4,2070,Otoño
11042070,11,4,2070,Otoño
12042070,12,4,2070,Otoño
13042070,13,4,2070,Otoño
14042070,14,4,2070,Otoño
15042070,15,4,2070,Otoño
16042070,16,4,2070,Otoño
17042070,17,4,2070,Otoño
18042070,18,4,2070,Otoño
19042070,19,4,2070,Otoño
20042070,20,4,2070,Otoño
21042070,21,4,2070,Otoño
22042070,22,4,2070,Otoño
23042070,23,4,2070,Otoño
24042070,24,4,2070,Otoño
25042070,25,4,2070,Otoño
26042070,26,4,2070,Otoño
27042070,27,4,2070,Otoño
28042070,28,4,2070,Otoño
29042070,29,4,2070,Otoño
30042070,30,4,2070,Otoño
1052070,1,5,2070,Otoño
2052070,2,5,2070,Otoño
3052070,3,5,2070,Otoño
4052070,4,5,2070,Otoño
5052070,5,5,2070,Otoño
6052070,6,5,2070,Otoño
7052070,7,5,2070,Otoño
8052070,8,5,2070,Otoño
9052070,9,5,2070,Otoño
10052070,10,5,2070,Otoño
11052070,11,5,2070,Otoño
12052070,12,5,2070,Otoño
13052070,13,5,2070,Otoño
14052070,14,5,2070,Otoño
15052070,15,5,2070,Otoño
16052070,16,5,2070,Otoño
17052070,17,5,2070,Otoño
18052070,18,5,2070,Otoño
19052070,19,5,2070,Otoño
20052070,20,5,2070,Otoño
21052070,21,5,2070,Otoño
22052070,22,5,2070,Otoño
23052070,23,5,2070,Otoño
24052070,24,5,2070,Otoño
25052070,25,5,2070,Otoño
26052070,26,5,2070,Otoño
27052070,27,5,2070,Otoño
28052070,28,5,2070,Otoño
29052070,29,5,2070,Otoño
30052070,30,5,2070,Otoño
31052070,31,5,2070,Otoño
1062070,1,6,2070,Invierno
2062070,2,6,2070,Invierno
3062070,3,6,2070,Invierno
4062070,4,6,2070,Invierno
5062070,5,6,2070,Invierno
6062070,6,6,2070,Invierno
7062070,7,6,2070,Invierno
8062070,8,6,2070,Invierno
9062070,9,6,2070,Invierno
10062070,10,6,2070,Invierno
11062070,11,6,2070,Invierno
12062070,12,6,2070,Invierno
13062070,13,6,2070,Invierno
14062070,14,6,2070,Invierno
15062070,15,6,2070,Invierno
16062070,16,6,2070,Invierno
17062070,17,6,2070,Invierno
18062070,18,6,2070,Invierno
19062070,19,6,2070,Invierno
20062070,20,6,2070,Invierno
21062070,21,6,2070,Invierno
22062070,22,6,2070,Invierno
23062070,23,6,2070,Invierno
24062070,24,6,2070,Invierno
25062070,25,6,2070,Invierno
26062070,26,6,2070,Invierno
27062070,27,6,2070,Invierno
28062070,28,6,2070,Invierno
29062070,29,6,2070,Invierno
30062070,30,6,2070,Invierno
1072070,1,7,2070,Invierno
2072070,2,7,2070,Invierno
3072070,3,7,2070,Invierno
4072070,4,7,2070,Invierno
5072070,5,7,2070,Invierno
6072070,6,7,2070,Invierno
7072070,7,7,2070,Invierno
8072070,8,7,2070,Invierno
9072070,9,7,2070,Invierno
10072070,10,7,2070,Invierno
11072070,11,7,2070,Invierno
12072070,12,7,2070,Invierno
13072070,13,7,2070,Invierno
14072070,14,7,2070,Invierno
15072070,15,7,2070,Invierno
16072070,16,7,2070,Invierno
17072070,17,7,2070,Invierno
18072070,18,7,2070,Invierno
19072070,19,7,2070,Invierno
20072070,20,7,2070,Invierno
21072070,21,7,2070,Invierno
22072070,22,7,2070,Invierno
23072070,23,7,2070,Invierno
24072070,24,7,2070,Invierno
25072070,25,7,2070,Invierno
26072070,26,7,2070,Invierno
27072070,27,7,2070,Invierno
28072070,28,7,2070,Invierno
29072070,29,7,2070,Invierno
30072070,30,7,2070,Invierno
31072070,31,7,2070,Invierno
1082070,1,8,2070,Invierno
2082070,2,8,2070,Invierno
3082070,3,8,2070,Invierno
4082070,4,8,2070,Invierno
5082070,5,8,2070,Invierno
6082070,6,8,2070,Invierno
7082070,7,8,2070,Invierno
8082070,8,8,2070,Invierno
9082070,9,8,2070,Invierno
10082070,10,8,2070,Invierno
11082070,11,8,2070,Invierno
12082070,12,8,2070,Invierno
13082070,13,8,2070,Invierno
14082070,14,8,2070,Invierno
15082070,15,8,2070,Invierno
16082070,16,8,2070,Invierno
17082070,17,8,2070,Invierno
18082070,18,8,2070,Invierno
19082070,19,8,2070,Invierno
20082070,20,8,2070,Invierno
21082070,21,8,2070,Invierno
22082070,22,8,2070,Invierno
23082070,23,8,2070,Invierno
24082070,24,8,2070,Invierno
25082070,25,8,2070,Invierno
26082070,26,8,2070,Invierno
27082070,27,8,2070,Invierno
28082070,28,8,2070,Invierno
29082070,29,8,2070,Invierno
30082070,30,8,2070,Invierno
31082070,31,8,2070,Invierno
1092070,1,9,2070,Primavera
2092070,2,9,2070,Primavera
3092070,3,9,2070,Primavera
4092070,4,9,2070,Primavera
5092070,5,9,2070,Primavera
6092070,6,9,2070,Primavera
7092070,7,9,2070,Primavera
8092070,8,9,2070,Primavera
9092070,9,9,2070,Primavera
10092070,10,9,2070,Primavera
11092070,11,9,2070,Primavera
12092070,12,9,2070,Primavera
13092070,13,9,2070,Primavera
14092070,14,9,2070,Primavera
15092070,15,9,2070,Primavera
16092070,16,9,2070,Primavera
17092070,17,9,2070,Primavera
18092070,18,9,2070,Primavera
19092070,19,9,2070,Primavera
20092070,20,9,2070,Primavera
21092070,21,9,2070,Primavera
22092070,22,9,2070,Primavera
23092070,23,9,2070,Primavera
24092070,24,9,2070,Primavera
25092070,25,9,2070,Primavera
26092070,26,9,2070,Primavera
27092070,27,9,2070,Primavera
28092070,28,9,2070,Primavera
29092070,29,9,2070,Primavera
30092070,30,9,2070,Primavera
1102070,1,10,2070,Primavera
2102070,2,10,2070,Primavera
3102070,3,10,2070,Primavera
4102070,4,10,2070,Primavera
5102070,5,10,2070,Primavera
6102070,6,10,2070,Primavera
7102070,7,10,2070,Primavera
8102070,8,10,2070,Primavera
9102070,9,10,2070,Primavera
10102070,10,10,2070,Primavera
11102070,11,10,2070,Primavera
12102070,12,10,2070,Primavera
13102070,13,10,2070,Primavera
14102070,14,10,2070,Primavera
15102070,15,10,2070,Primavera
16102070,16,10,2070,Primavera
17102070,17,10,2070,Primavera
18102070,18,10,2070,Primavera
19102070,19,10,2070,Primavera
20102070,20,10,2070,Primavera
21102070,21,10,2070,Primavera
22102070,22,10,2070,Primavera
23102070,23,10,2070,Primavera
24102070,24,10,2070,Primavera
25102070,25,10,2070,Primavera
26102070,26,10,2070,Primavera
27102070,27,10,2070,Primavera
28102070,28,10,2070,Primavera
29102070,29,10,2070,Primavera
30102070,30,10,2070,Primavera
31102070,31,10,2070,Primavera
1112070,1,11,2070,Primavera
2112070,2,11,2070,Primavera
3112070,3,11,2070,Primavera
4112070,4,11,2070,Primavera
5112070,5,11,2070,Primavera
6112070,6,11,2070,Primavera
7112070,7,11,2070,Primavera
8112070,8,11,2070,Primavera
9112070,9,11,2070,Primavera
10112070,10,11,2070,Primavera
11112070,11,11,2070,Primavera
12112070,12,11,2070,Primavera
13112070,13,11,2070,Primavera
14112070,14,11,2070,Primavera
15112070,15,11,2070,Primavera
16112070,16,11,2070,Primavera
17112070,17,11,2070,Primavera
18112070,18,11,2070,Primavera
19112070,19,11,2070,Primavera
20112070,20,11,2070,Primavera
21112070,21,11,2070,Primavera
22112070,22,11,2070,Primavera
23112070,23,11,2070,Primavera
24112070,24,11,2070,Primavera
25112070,25,11,2070,Primavera
26112070,26,11,2070,Primavera
27112070,27,11,2070,Primavera
28112070,28,11,2070,Primavera
29112070,29,11,2070,Primavera
30112070,30,11,2070,Primavera
1122070,1,12,2070,Verano
2122070,2,12,2070,Verano
3122070,3,12,2070,Verano
4122070,4,12,2070,Verano
5122070,5,12,2070,Verano
6122070,6,12,2070,Verano
7122070,7,12,2070,Verano
8122070,8,12,2070,Verano
9122070,9,12,2070,Verano
10122070,10,12,2070,Verano
11122070,11,12,2070,Verano
12122070,12,12,2070,Verano
13122070,13,12,2070,Verano
14122070,14,12,2070,Verano
15122070,15,12,2070,Verano
16122070,16,12,2070,Verano
17122070,17,12,2070,Verano
18122070,18,12,2070,Verano
19122070,19,12,2070,Verano
20122070,20,12,2070,Verano
21122070,21,12,2070,Verano
22122070,22,12,2070,Verano
23122070,23,12,2070,Verano
24122070,24,12,2070,Verano
25122070,25,12,2070,Verano
26122070,26,12,2070,Verano
27122070,27,12,2070,Verano
28122070,28,12,2070,Verano
29122070,29,12,2070,Verano
30122070,30,12,2070,Verano
31122070,31,12,2070,Verano
1012071,1,1,2071,Verano
2012071,2,1,2071,Verano
3012071,3,1,2071,Verano
4012071,4,1,2071,Verano
5012071,5,1,2071,Verano
6012071,6,1,2071,Verano
7012071,7,1,2071,Verano
8012071,8,1,2071,Verano
9012071,9,1,2071,Verano
10012071,10,1,2071,Verano
11012071,11,1,2071,Verano
12012071,12,1,2071,Verano
13012071,13,1,2071,Verano
14012071,14,1,2071,Verano
15012071,15,1,2071,Verano
16012071,16,1,2071,Verano
17012071,17,1,2071,Verano
18012071,18,1,2071,Verano
19012071,19,1,2071,Verano
20012071,20,1,2071,Verano
21012071,21,1,2071,Verano
22012071,22,1,2071,Verano
23012071,23,1,2071,Verano
24012071,24,1,2071,Verano
25012071,25,1,2071,Verano
26012071,26,1,2071,Verano
27012071,27,1,2071,Verano
28012071,28,1,2071,Verano
29012071,29,1,2071,Verano
30012071,30,1,2071,Verano
31012071,31,1,2071,Verano
1022071,1,2,2071,Verano
2022071,2,2,2071,Verano
3022071,3,2,2071,Verano
4022071,4,2,2071,Verano
5022071,5,2,2071,Verano
6022071,6,2,2071,Verano
7022071,7,2,2071,Verano
8022071,8,2,2071,Verano
9022071,9,2,2071,Verano
10022071,10,2,2071,Verano
11022071,11,2,2071,Verano
12022071,12,2,2071,Verano
13022071,13,2,2071,Verano
14022071,14,2,2071,Verano
15022071,15,2,2071,Verano
16022071,16,2,2071,Verano
17022071,17,2,2071,Verano
18022071,18,2,2071,Verano
19022071,19,2,2071,Verano
20022071,20,2,2071,Verano
21022071,21,2,2071,Verano
22022071,22,2,2071,Verano
23022071,23,2,2071,Verano
24022071,24,2,2071,Verano
25022071,25,2,2071,Verano
26022071,26,2,2071,Verano
27022071,27,2,2071,Verano
28022071,28,2,2071,Verano
1032071,1,3,2071,Otoño
2032071,2,3,2071,Otoño
3032071,3,3,2071,Otoño
4032071,4,3,2071,Otoño
5032071,5,3,2071,Otoño
6032071,6,3,2071,Otoño
7032071,7,3,2071,Otoño
8032071,8,3,2071,Otoño
9032071,9,3,2071,Otoño
10032071,10,3,2071,Otoño
11032071,11,3,2071,Otoño
12032071,12,3,2071,Otoño
13032071,13,3,2071,Otoño
14032071,14,3,2071,Otoño
15032071,15,3,2071,Otoño
16032071,16,3,2071,Otoño
17032071,17,3,2071,Otoño
18032071,18,3,2071,Otoño
19032071,19,3,2071,Otoño
20032071,20,3,2071,Otoño
21032071,21,3,2071,Otoño
22032071,22,3,2071,Otoño
23032071,23,3,2071,Otoño
24032071,24,3,2071,Otoño
25032071,25,3,2071,Otoño
26032071,26,3,2071,Otoño
27032071,27,3,2071,Otoño
28032071,28,3,2071,Otoño
29032071,29,3,2071,Otoño
30032071,30,3,2071,Otoño
31032071,31,3,2071,Otoño
1042071,1,4,2071,Otoño
2042071,2,4,2071,Otoño
3042071,3,4,2071,Otoño
4042071,4,4,2071,Otoño
5042071,5,4,2071,Otoño
6042071,6,4,2071,Otoño
7042071,7,4,2071,Otoño
8042071,8,4,2071,Otoño
9042071,9,4,2071,Otoño
10042071,10,4,2071,Otoño
11042071,11,4,2071,Otoño
12042071,12,4,2071,Otoño
13042071,13,4,2071,Otoño
14042071,14,4,2071,Otoño
15042071,15,4,2071,Otoño
16042071,16,4,2071,Otoño
17042071,17,4,2071,Otoño
18042071,18,4,2071,Otoño
19042071,19,4,2071,Otoño
20042071,20,4,2071,Otoño
21042071,21,4,2071,Otoño
22042071,22,4,2071,Otoño
23042071,23,4,2071,Otoño
24042071,24,4,2071,Otoño
25042071,25,4,2071,Otoño
26042071,26,4,2071,Otoño
27042071,27,4,2071,Otoño
28042071,28,4,2071,Otoño
29042071,29,4,2071,Otoño
30042071,30,4,2071,Otoño
1052071,1,5,2071,Otoño
2052071,2,5,2071,Otoño
3052071,3,5,2071,Otoño
4052071,4,5,2071,Otoño
5052071,5,5,2071,Otoño
6052071,6,5,2071,Otoño
7052071,7,5,2071,Otoño
8052071,8,5,2071,Otoño
9052071,9,5,2071,Otoño
10052071,10,5,2071,Otoño
11052071,11,5,2071,Otoño
12052071,12,5,2071,Otoño
13052071,13,5,2071,Otoño
14052071,14,5,2071,Otoño
15052071,15,5,2071,Otoño
16052071,16,5,2071,Otoño
17052071,17,5,2071,Otoño
18052071,18,5,2071,Otoño
19052071,19,5,2071,Otoño
20052071,20,5,2071,Otoño
21052071,21,5,2071,Otoño
22052071,22,5,2071,Otoño
23052071,23,5,2071,Otoño
24052071,24,5,2071,Otoño
25052071,25,5,2071,Otoño
26052071,26,5,2071,Otoño
27052071,27,5,2071,Otoño
28052071,28,5,2071,Otoño
29052071,29,5,2071,Otoño
30052071,30,5,2071,Otoño
31052071,31,5,2071,Otoño
1062071,1,6,2071,Invierno
2062071,2,6,2071,Invierno
3062071,3,6,2071,Invierno
4062071,4,6,2071,Invierno
5062071,5,6,2071,Invierno
6062071,6,6,2071,Invierno
7062071,7,6,2071,Invierno
8062071,8,6,2071,Invierno
9062071,9,6,2071,Invierno
10062071,10,6,2071,Invierno
11062071,11,6,2071,Invierno
12062071,12,6,2071,Invierno
13062071,13,6,2071,Invierno
14062071,14,6,2071,Invierno
15062071,15,6,2071,Invierno
16062071,16,6,2071,Invierno
17062071,17,6,2071,Invierno
18062071,18,6,2071,Invierno
19062071,19,6,2071,Invierno
20062071,20,6,2071,Invierno
21062071,21,6,2071,Invierno
22062071,22,6,2071,Invierno
23062071,23,6,2071,Invierno
24062071,24,6,2071,Invierno
25062071,25,6,2071,Invierno
26062071,26,6,2071,Invierno
27062071,27,6,2071,Invierno
28062071,28,6,2071,Invierno
29062071,29,6,2071,Invierno
30062071,30,6,2071,Invierno
1072071,1,7,2071,Invierno
2072071,2,7,2071,Invierno
3072071,3,7,2071,Invierno
4072071,4,7,2071,Invierno
5072071,5,7,2071,Invierno
6072071,6,7,2071,Invierno
7072071,7,7,2071,Invierno
8072071,8,7,2071,Invierno
9072071,9,7,2071,Invierno
10072071,10,7,2071,Invierno
11072071,11,7,2071,Invierno
12072071,12,7,2071,Invierno
13072071,13,7,2071,Invierno
14072071,14,7,2071,Invierno
15072071,15,7,2071,Invierno
16072071,16,7,2071,Invierno
17072071,17,7,2071,Invierno
18072071,18,7,2071,Invierno
19072071,19,7,2071,Invierno
20072071,20,7,2071,Invierno
21072071,21,7,2071,Invierno
22072071,22,7,2071,Invierno
23072071,23,7,2071,Invierno
24072071,24,7,2071,Invierno
25072071,25,7,2071,Invierno
26072071,26,7,2071,Invierno
27072071,27,7,2071,Invierno
28072071,28,7,2071,Invierno
29072071,29,7,2071,Invierno
30072071,30,7,2071,Invierno
31072071,31,7,2071,Invierno
1082071,1,8,2071,Invierno
2082071,2,8,2071,Invierno
3082071,3,8,2071,Invierno
4082071,4,8,2071,Invierno
5082071,5,8,2071,Invierno
6082071,6,8,2071,Invierno
7082071,7,8,2071,Invierno
8082071,8,8,2071,Invierno
9082071,9,8,2071,Invierno
10082071,10,8,2071,Invierno
11082071,11,8,2071,Invierno
12082071,12,8,2071,Invierno
13082071,13,8,2071,Invierno
14082071,14,8,2071,Invierno
15082071,15,8,2071,Invierno
16082071,16,8,2071,Invierno
17082071,17,8,2071,Invierno
18082071,18,8,2071,Invierno
19082071,19,8,2071,Invierno
20082071,20,8,2071,Invierno
21082071,21,8,2071,Invierno
22082071,22,8,2071,Invierno
23082071,23,8,2071,Invierno
24082071,24,8,2071,Invierno
25082071,25,8,2071,Invierno
26082071,26,8,2071,Invierno
27082071,27,8,2071,Invierno
28082071,28,8,2071,Invierno
29082071,29,8,2071,Invierno
30082071,30,8,2071,Invierno
31082071,31,8,2071,Invierno
1092071,1,9,2071,Primavera
2092071,2,9,2071,Primavera
3092071,3,9,2071,Primavera
4092071,4,9,2071,Primavera
5092071,5,9,2071,Primavera
6092071,6,9,2071,Primavera
7092071,7,9,2071,Primavera
8092071,8,9,2071,Primavera
9092071,9,9,2071,Primavera
10092071,10,9,2071,Primavera
11092071,11,9,2071,Primavera
12092071,12,9,2071,Primavera
13092071,13,9,2071,Primavera
14092071,14,9,2071,Primavera
15092071,15,9,2071,Primavera
16092071,16,9,2071,Primavera
17092071,17,9,2071,Primavera
18092071,18,9,2071,Primavera
19092071,19,9,2071,Primavera
20092071,20,9,2071,Primavera
21092071,21,9,2071,Primavera
22092071,22,9,2071,Primavera
23092071,23,9,2071,Primavera
24092071,24,9,2071,Primavera
25092071,25,9,2071,Primavera
26092071,26,9,2071,Primavera
27092071,27,9,2071,Primavera
28092071,28,9,2071,Primavera
29092071,29,9,2071,Primavera
30092071,30,9,2071,Primavera
1102071,1,10,2071,Primavera
2102071,2,10,2071,Primavera
3102071,3,10,2071,Primavera
4102071,4,10,2071,Primavera
5102071,5,10,2071,Primavera
6102071,6,10,2071,Primavera
7102071,7,10,2071,Primavera
8102071,8,10,2071,Primavera
9102071,9,10,2071,Primavera
10102071,10,10,2071,Primavera
11102071,11,10,2071,Primavera
12102071,12,10,2071,Primavera
13102071,13,10,2071,Primavera
14102071,14,10,2071,Primavera
15102071,15,10,2071,Primavera
16102071,16,10,2071,Primavera
17102071,17,10,2071,Primavera
18102071,18,10,2071,Primavera
19102071,19,10,2071,Primavera
20102071,20,10,2071,Primavera
21102071,21,10,2071,Primavera
22102071,22,10,2071,Primavera
23102071,23,10,2071,Primavera
24102071,24,10,2071,Primavera
25102071,25,10,2071,Primavera
26102071,26,10,2071,Primavera
27102071,27,10,2071,Primavera
28102071,28,10,2071,Primavera
29102071,29,10,2071,Primavera
30102071,30,10,2071,Primavera
31102071,31,10,2071,Primavera
1112071,1,11,2071,Primavera
2112071,2,11,2071,Primavera
3112071,3,11,2071,Primavera
4112071,4,11,2071,Primavera
5112071,5,11,2071,Primavera
6112071,6,11,2071,Primavera
7112071,7,11,2071,Primavera
8112071,8,11,2071,Primavera
9112071,9,11,2071,Primavera
10112071,10,11,2071,Primavera
11112071,11,11,2071,Primavera
12112071,12,11,2071,Primavera
13112071,13,11,2071,Primavera
14112071,14,11,2071,Primavera
15112071,15,11,2071,Primavera
16112071,16,11,2071,Primavera
17112071,17,11,2071,Primavera
18112071,18,11,2071,Primavera
19112071,19,11,2071,Primavera
20112071,20,11,2071,Primavera
21112071,21,11,2071,Primavera
22112071,22,11,2071,Primavera
23112071,23,11,2071,Primavera
24112071,24,11,2071,Primavera
25112071,25,11,2071,Primavera
26112071,26,11,2071,Primavera
27112071,27,11,2071,Primavera
28112071,28,11,2071,Primavera
29112071,29,11,2071,Primavera
30112071,30,11,2071,Primavera
1122071,1,12,2071,Verano
2122071,2,12,2071,Verano
3122071,3,12,2071,Verano
4122071,4,12,2071,Verano
5122071,5,12,2071,Verano
6122071,6,12,2071,Verano
7122071,7,12,2071,Verano
8122071,8,12,2071,Verano
9122071,9,12,2071,Verano
10122071,10,12,2071,Verano
11122071,11,12,2071,Verano
12122071,12,12,2071,Verano
13122071,13,12,2071,Verano
14122071,14,12,2071,Verano
15122071,15,12,2071,Verano
16122071,16,12,2071,Verano
17122071,17,12,2071,Verano
18122071,18,12,2071,Verano
19122071,19,12,2071,Verano
20122071,20,12,2071,Verano
21122071,21,12,2071,Verano
22122071,22,12,2071,Verano
23122071,23,12,2071,Verano
24122071,24,12,2071,Verano
25122071,25,12,2071,Verano
26122071,26,12,2071,Verano
27122071,27,12,2071,Verano
28122071,28,12,2071,Verano
29122071,29,12,2071,Verano
30122071,30,12,2071,Verano
31122071,31,12,2071,Verano
1012072,1,1,2072,Verano
2012072,2,1,2072,Verano
3012072,3,1,2072,Verano
4012072,4,1,2072,Verano
5012072,5,1,2072,Verano
6012072,6,1,2072,Verano
7012072,7,1,2072,Verano
8012072,8,1,2072,Verano
9012072,9,1,2072,Verano
10012072,10,1,2072,Verano
11012072,11,1,2072,Verano
12012072,12,1,2072,Verano
13012072,13,1,2072,Verano
14012072,14,1,2072,Verano
15012072,15,1,2072,Verano
16012072,16,1,2072,Verano
17012072,17,1,2072,Verano
18012072,18,1,2072,Verano
19012072,19,1,2072,Verano
20012072,20,1,2072,Verano
21012072,21,1,2072,Verano
22012072,22,1,2072,Verano
23012072,23,1,2072,Verano
24012072,24,1,2072,Verano
25012072,25,1,2072,Verano
26012072,26,1,2072,Verano
27012072,27,1,2072,Verano
28012072,28,1,2072,Verano
29012072,29,1,2072,Verano
30012072,30,1,2072,Verano
31012072,31,1,2072,Verano
1022072,1,2,2072,Verano
2022072,2,2,2072,Verano
3022072,3,2,2072,Verano
4022072,4,2,2072,Verano
5022072,5,2,2072,Verano
6022072,6,2,2072,Verano
7022072,7,2,2072,Verano
8022072,8,2,2072,Verano
9022072,9,2,2072,Verano
10022072,10,2,2072,Verano
11022072,11,2,2072,Verano
12022072,12,2,2072,Verano
13022072,13,2,2072,Verano
14022072,14,2,2072,Verano
15022072,15,2,2072,Verano
16022072,16,2,2072,Verano
17022072,17,2,2072,Verano
18022072,18,2,2072,Verano
19022072,19,2,2072,Verano
20022072,20,2,2072,Verano
21022072,21,2,2072,Verano
22022072,22,2,2072,Verano
23022072,23,2,2072,Verano
24022072,24,2,2072,Verano
25022072,25,2,2072,Verano
26022072,26,2,2072,Verano
27022072,27,2,2072,Verano
28022072,28,2,2072,Verano
29022072,29,2,2072,Verano
1032072,1,3,2072,Otoño
2032072,2,3,2072,Otoño
3032072,3,3,2072,Otoño
4032072,4,3,2072,Otoño
5032072,5,3,2072,Otoño
6032072,6,3,2072,Otoño
7032072,7,3,2072,Otoño
8032072,8,3,2072,Otoño
9032072,9,3,2072,Otoño
10032072,10,3,2072,Otoño
11032072,11,3,2072,Otoño
12032072,12,3,2072,Otoño
13032072,13,3,2072,Otoño
14032072,14,3,2072,Otoño
15032072,15,3,2072,Otoño
16032072,16,3,2072,Otoño
17032072,17,3,2072,Otoño
18032072,18,3,2072,Otoño
19032072,19,3,2072,Otoño
20032072,20,3,2072,Otoño
21032072,21,3,2072,Otoño
22032072,22,3,2072,Otoño
23032072,23,3,2072,Otoño
24032072,24,3,2072,Otoño
25032072,25,3,2072,Otoño
26032072,26,3,2072,Otoño
27032072,27,3,2072,Otoño
28032072,28,3,2072,Otoño
29032072,29,3,2072,Otoño
30032072,30,3,2072,Otoño
31032072,31,3,2072,Otoño
1042072,1,4,2072,Otoño
2042072,2,4,2072,Otoño
3042072,3,4,2072,Otoño
4042072,4,4,2072,Otoño
5042072,5,4,2072,Otoño
6042072,6,4,2072,Otoño
7042072,7,4,2072,Otoño
8042072,8,4,2072,Otoño
9042072,9,4,2072,Otoño
10042072,10,4,2072,Otoño
11042072,11,4,2072,Otoño
12042072,12,4,2072,Otoño
13042072,13,4,2072,Otoño
14042072,14,4,2072,Otoño
15042072,15,4,2072,Otoño
16042072,16,4,2072,Otoño
17042072,17,4,2072,Otoño
18042072,18,4,2072,Otoño
19042072,19,4,2072,Otoño
20042072,20,4,2072,Otoño
21042072,21,4,2072,Otoño
22042072,22,4,2072,Otoño
23042072,23,4,2072,Otoño
24042072,24,4,2072,Otoño
25042072,25,4,2072,Otoño
26042072,26,4,2072,Otoño
27042072,27,4,2072,Otoño
28042072,28,4,2072,Otoño
29042072,29,4,2072,Otoño
30042072,30,4,2072,Otoño
1052072,1,5,2072,Otoño
2052072,2,5,2072,Otoño
3052072,3,5,2072,Otoño
4052072,4,5,2072,Otoño
5052072,5,5,2072,Otoño
